n_count(c_top);n_count(r_not(r_identity(c_primitive(visited,0))));n_count(c_primitive(visited,0));b_empty(c_and(c_primitive(visited,0),c_primitive(visited_g,0)));n_count(r_restrict(r_primitive(connected,0,1),c_primitive(visited,0)));b_empty(c_and(c_primitive(at-robot,0),c_primitive(visited_g,0)));n_count(c_not(c_primitive(place,0)));n_concept_distance(c_top,r_top,c_bot);n_count(r_compose(r_primitive(connected,0,1),r_primitive(connected,0,1)));b_empty(c_top);b_inclusion(c_primitive(visited,0),c_primitive(at-robot,0));n_count(c_all(r_primitive(connected,0,1),c_primitive(place,0)));b_empty(c_all(r_primitive(connected,0,1),c_primitive(visited,0)));n_count(c_all(r_top,c_primitive(visited,0)));n_count(c_not(c_primitive(visited,0)));n_count(c_diff(c_primitive(place,0),c_primitive(visited,0)));n_count(r_not(r_identity(c_top)));n_count(c_all(r_top,c_primitive(place,0)));b_inclusion(c_primitive(visited_g,0),c_primitive(visited,0));b_empty(c_not(c_primitive(place,0)));n_concept_distance(c_primitive(at-robot,0),r_primitive(connected_g,0,1),c_primitive(visited_g,0));n_concept_distance(c_primitive(visited,0),r_primitive(connected,0,1),c_primitive(visited_g,0));n_count(c_or(c_primitive(at-robot,0),c_primitive(visited_g,0)));n_count(r_restrict(r_top,c_primitive(visited,0)));b_empty(c_all(r_top,c_primitive(visited,0)));n_count(r_restrict(r_top,c_primitive(place,0)));n_count(c_diff(c_primitive(visited,0),c_primitive(visited_g,0)));b_inclusion(c_primitive(place,0),c_primitive(visited,0));b_inclusion(c_not(c_primitive(visited,0)),c_primitive(visited_g,0));n_concept_distance(c_primitive(at-robot,0),r_primitive(connected,0,1),c_primitive(visited_g,0));n_count(r_not(r_identity(c_primitive(place,0))));n_count(c_some(r_primitive(connected,0,1),c_primitive(visited,0)));b_inclusion(c_primitive(at-robot,0),c_primitive(visited_g,0));b_inclusion(c_primitive(visited,0),c_primitive(visited_g,0));n_count(c_diff(c_primitive(visited,0),c_primitive(at-robot,0)));n_count(c_some(r_primitive(connected,0,1),c_primitive(visited_g,0)));n_count(c_diff(c_primitive(place,0),c_primitive(at-robot,0)));n_count(c_some(r_primitive(connected,0,1),c_primitive(at-robot,0)));n_concept_distance(c_primitive(visited,0),r_primitive(connected_g,0,1),c_primitive(visited_g,0));b_empty(c_bot);n_count(r_not(r_identity(c_primitive(at-robot,0))));n_count(r_top);n_count(c_primitive(place,0));n_count(r_not(r_primitive(connected,0,1)));n_count(c_not(c_primitive(at-robot,0)));n_count(r_restrict(r_primitive(connected,0,1),c_primitive(place,0)));n_count(c_all(r_primitive(connected,0,1),c_primitive(visited,0)));n_count(r_primitive(connected,0,1));n_count(c_or(c_primitive(visited,0),c_primitive(visited_g,0)));b_empty(c_not(c_primitive(visited,0)));F_0;F_1;V*
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;35;0;0;31;3;35;3;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;7;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;7;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;4;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;30;120;33;0;0;0;0
36;0;33;0;109;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;25;120;33;0;0;0;0
36;0;30;0;102;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;2;0;36;0;0;29;3;35;4;0;1;0;0;36;0;35;120;21;120;30;0;0;0;0
36;0;34;0;113;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;4;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;7;0;36;0;0;32;3;35;2;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;31;0;105;0;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;1;0;1;0;30;0;0;0;0;35;1;0;30;3;35;3;0;1;0;0;36;0;35;120;25;120;31;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;35;0;0;31;3;35;4;0;1;0;0;36;0;35;120;28;120;32;0;0;0;0
36;0;31;0;105;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;6;0;34;0;0;30;3;35;3;0;1;0;0;36;0;35;120;27;120;31;0;0;0;0
36;0;30;0;102;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;2;0;36;0;0;29;3;35;3;0;1;0;0;36;0;35;120;22;120;30;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;107;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;25;120;32;0;0;0;0
36;0;31;0;105;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;4;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;23;120;31;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;1;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;6;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;6;0;36;0;0;30;3;35;3;0;1;0;0;36;0;35;120;23;120;31;0;0;0;0
36;0;34;0;115;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;1;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;34;0;113;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;1;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;29;120;34;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;7;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;4;0;36;0;0;33;3;35;4;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;32;0;107;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;1;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;30;0;103;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;3;0;35;0;0;29;3;35;4;0;1;0;0;36;0;35;120;23;120;30;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;4;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;6;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;4;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;29;120;33;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;1;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;34;0;116;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;5;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;32;120;34;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;4;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;23;120;31;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;4;0;35;0;0;32;3;35;3;0;1;0;0;36;0;35;120;30;120;33;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;7;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;25;120;32;0;0;0;0
36;0;31;0;103;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;2;0;36;0;0;30;3;35;2;0;1;0;0;36;0;35;120;21;120;31;0;0;0;0
36;0;33;0;113;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;30;120;33;0;0;0;0
36;0;33;0;110;0;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;1;0;1;0;32;0;0;0;0;36;1;0;32;3;35;3;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;33;0;113;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;1;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;30;120;33;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;3;0;35;0;0;30;3;35;4;0;1;0;0;36;0;35;120;26;120;31;0;0;0;0
36;0;34;0;115;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;1;0;36;0;0;33;3;35;4;0;1;0;0;36;0;35;120;32;120;34;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;25;120;32;0;0;0;0
36;0;30;0;103;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;3;0;34;0;0;29;3;35;2;0;1;0;0;36;0;35;120;25;120;30;0;0;0;0
36;0;34;0;115;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;3;0;36;0;0;33;3;35;4;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;30;0;102;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;7;0;36;0;0;29;3;35;3;0;1;0;0;36;0;35;120;21;120;30;0;0;0;0
36;0;33;0;110;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;4;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;31;0;105;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;2;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;22;120;31;0;0;0;0
36;0;33;0;110;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;6;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;26;120;33;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;6;0;36;0;0;30;3;35;3;0;1;0;0;36;0;35;120;22;120;31;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;6;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;31;0;106;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;7;0;36;0;0;30;3;35;3;0;1;0;0;36;0;35;120;24;120;31;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;7;0;35;0;0;31;3;35;3;0;1;0;0;36;0;35;120;28;120;32;0;0;0;0
36;0;30;0;104;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;1;0;36;0;0;29;3;35;3;0;1;0;0;36;0;35;120;21;120;30;0;0;0;0
36;0;31;0;106;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;6;0;36;0;0;30;3;35;3;0;1;0;0;36;0;35;120;24;120;31;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;2;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;30;0;103;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;6;0;34;0;0;29;3;35;3;0;1;0;0;36;0;35;120;25;120;30;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;31;0;106;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;2;0;35;0;0;30;3;35;4;0;1;0;0;36;0;35;120;25;120;31;0;0;0;0
36;0;31;0;105;0;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;1;0;1;0;30;0;0;0;0;36;1;0;30;3;35;3;0;1;0;0;36;0;35;120;23;120;31;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;6;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;30;0;102;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;4;0;35;0;0;29;3;35;4;0;1;0;0;36;0;35;120;22;120;30;0;0;0;0
36;0;31;0;106;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;6;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;24;120;31;0;0;0;0
36;0;25;1;86;1;0;0;232;0;0;36;0;0;11;11;0;36;0;1;0;1;2;900;1;0;25;0;0;3;0;33;0;0;24;3;35;4;0;1;0;0;36;0;35;120;14;120;26;0;3;1;-3
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;24;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;5;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;34;0;115;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;1;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;29;0;100;1;0;0;232;0;0;36;0;0;7;7;0;36;1;1;0;0;2;0;1;0;28;0;0;5;0;34;0;0;28;3;35;3;0;1;0;0;36;0;35;120;22;120;29;0;0;0;0
36;0;32;0;110;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;4;0;36;0;0;30;3;35;3;0;1;0;0;36;0;35;120;21;120;31;0;0;0;0
36;0;31;0;105;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;1;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;22;120;31;0;0;0;0
36;0;30;0;104;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;4;0;36;0;0;29;3;35;3;0;1;0;0;36;0;35;120;21;120;30;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;3;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;33;0;109;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;2;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;26;120;33;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;3;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;31;0;104;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;5;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;22;120;31;0;0;0;0
36;0;34;0;113;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;5;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;8;0;36;0;0;32;3;35;2;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;3;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;31;0;107;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;5;0;35;0;0;30;3;35;3;0;1;0;0;36;0;35;120;26;120;31;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;3;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;28;120;33;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;1;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;27;0;93;1;0;0;232;0;0;36;0;0;9;9;0;36;1;1;0;0;2;972;1;0;26;0;0;1;0;34;0;0;26;3;35;3;0;1;0;0;36;0;35;120;17;120;27;0;0;0;0
36;0;34;0;113;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;3;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;31;120;34;0;0;0;0
36;0;29;0;99;1;0;0;232;0;0;36;0;0;7;7;0;36;1;1;0;0;2;0;1;0;28;0;0;6;0;34;0;0;28;3;35;3;0;1;0;0;36;0;35;120;21;120;29;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;6;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;29;120;33;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;5;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;27;120;32;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;8;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;33;0;110;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;3;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;4;0;36;0;0;31;3;35;4;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;32;0;109;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;2;0;36;0;0;31;3;35;2;0;1;0;0;36;0;35;120;25;120;32;0;0;0;0
36;0;30;0;102;0;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;1;0;1;0;29;0;0;0;0;35;1;0;29;3;35;3;0;1;0;0;36;0;35;120;22;120;30;0;0;0;0
36;0;31;0;106;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;3;0;36;0;0;30;3;35;2;0;1;0;0;36;0;35;120;24;120;31;0;0;0;0
36;0;31;0;107;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;4;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;24;120;31;0;0;0;0
36;0;32;0;108;1;0;0;232;0;0;36;0;0;4;4;0;36;1;1;0;0;2;0;1;0;31;0;0;6;0;36;0;0;31;3;35;3;0;1;0;0;36;0;35;120;26;120;32;0;0;0;0
36;0;30;0;102;1;0;0;232;0;0;36;0;0;6;6;0;36;1;1;0;0;2;0;1;0;29;0;0;5;0;35;0;0;29;3;35;4;0;1;0;0;36;0;35;120;22;120;30;0;0;0;0
36;0;31;0;103;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;5;0;36;0;0;30;3;35;4;0;1;0;0;36;0;35;120;20;120;31;0;0;0;0
36;0;33;0;109;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;7;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;25;120;33;0;0;0;0
36;0;31;0;105;1;0;0;232;0;0;36;0;0;5;5;0;36;1;1;0;0;2;0;1;0;30;0;0;7;0;35;0;0;30;3;35;3;0;1;0;0;36;0;35;120;25;120;31;0;0;0;0
36;0;35;0;116;1;0;0;232;0;0;36;0;0;1;1;0;36;1;1;0;0;2;0;1;0;34;0;0;3;0;36;0;0;34;3;35;4;0;1;0;0;36;0;35;120;32;120;35;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;7;0;36;0;0;33;3;35;3;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
36;0;33;0;112;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;5;0;36;0;0;32;3;35;3;0;1;0;0;36;0;35;120;29;120;33;0;0;0;0
36;0;33;0;111;1;0;0;232;0;0;36;0;0;3;3;0;36;1;1;0;0;2;0;1;0;32;0;0;3;0;36;0;0;32;3;35;4;0;1;0;0;36;0;35;120;27;120;33;0;0;0;0
36;0;34;0;114;1;0;0;232;0;0;36;0;0;2;2;0;36;1;1;0;0;2;0;1;0;33;0;0;7;0;36;0;0;33;3;35;2;0;1;0;0;36;0;35;120;30;120;34;0;0;0;0
